C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,DAILY_ENTRIES,DAILY_EXITS
N215,R237,00-00-01,182-183 STS,BD,IND,05/24/2022,514.0,325.0
N215,R237,00-00-01,182-183 STS,BD,IND,05/25/2022,528.0,342.0
N215,R237,00-00-01,182-183 STS,BD,IND,05/26/2022,518.0,365.0
N215,R237,00-00-01,182-183 STS,BD,IND,05/27/2022,512.0,336.0
N215,R237,00-00-02,182-183 STS,BD,IND,05/21/2022,577.0,260.0
N215,R237,00-00-02,182-183 STS,BD,IND,05/22/2022,402.0,247.0
N215,R237,00-00-02,182-183 STS,BD,IND,05/23/2022,848.0,383.0
N215,R237,00-00-02,182-183 STS,BD,IND,05/24/2022,946.0,318.0
N215,R237,00-00-02,182-183 STS,BD,IND,05/25/2022,997.0,380.0
N215,R237,00-00-02,182-183 STS,BD,IND,05/26/2022,977.0,389.0
N215,R237,00-00-02,182-183 STS,BD,IND,05/27/2022,943.0,360.0
N217,R112,00-00-00,FORDHAM RD,BD,IND,05/21/2022,627.0,727.0
N217,R112,00-00-00,FORDHAM RD,BD,IND,05/22/2022,469.0,677.0
N217,R112,00-00-00,FORDHAM RD,BD,IND,05/23/2022,963.0,1228.0
N217,R112,00-00-00,FORDHAM RD,BD,IND,05/24/2022,1069.0,1273.0
N217,R112,00-00-00,FORDHAM RD,BD,IND,05/25/2022,1090.0,1240.0
N217,R112,00-00-00,FORDHAM RD,BD,IND,05/26/2022,1061.0,1237.0
N217,R112,00-00-00,FORDHAM RD,BD,IND,05/27/2022,1075.0,1132.0
N217,R112,00-00-01,FORDHAM RD,BD,IND,05/21/2022,458.0,436.0
N217,R112,00-00-01,FORDHAM RD,BD,IND,05/22/2022,299.0,271.0
N217,R112,00-00-01,FORDHAM RD,BD,IND,05/23/2022,726.0,541.0
N217,R112,00-00-01,FORDHAM RD,BD,IND,05/24/2022,773.0,641.0
N217,R112,00-00-01,FORDHAM RD,BD,IND,05/25/2022,750.0,599.0
N217,R112,00-00-01,FORDHAM RD,BD,IND,05/26/2022,755.0,589.0
N217,R112,00-00-01,FORDHAM RD,BD,IND,05/27/2022,665.0,581.0
N217,R112,00-00-02,FORDHAM RD,BD,IND,05/21/2022,981.0,330.0
N217,R112,00-00-02,FORDHAM RD,BD,IND,05/22/2022,756.0,228.0
N217,R112,00-00-02,FORDHAM RD,BD,IND,05/23/2022,1364.0,381.0
N217,R112,00-00-02,FORDHAM RD,BD,IND,05/24/2022,1416.0,408.0
N217,R112,00-00-02,FORDHAM RD,BD,IND,05/25/2022,1454.0,393.0
N217,R112,00-00-02,FORDHAM RD,BD,IND,05/26/2022,1435.0,404.0
N217,R112,00-00-02,FORDHAM RD,BD,IND,05/27/2022,1385.0,402.0
N217,R112,00-03-00,FORDHAM RD,BD,IND,05/21/2022,171.0,420.0
N217,R112,00-03-00,FORDHAM RD,BD,IND,05/22/2022,130.0,333.0
N217,R112,00-03-00,FORDHAM RD,BD,IND,05/23/2022,254.0,592.0
N217,R112,00-03-00,FORDHAM RD,BD,IND,05/24/2022,290.0,620.0
N217,R112,00-03-00,FORDHAM RD,BD,IND,05/25/2022,295.0,605.0
N217,R112,00-03-00,FORDHAM RD,BD,IND,05/26/2022,262.0,625.0
N217,R112,00-03-00,FORDHAM RD,BD,IND,05/27/2022,300.0,591.0
N217,R112,00-03-01,FORDHAM RD,BD,IND,05/21/2022,97.0,324.0
N217,R112,00-03-01,FORDHAM RD,BD,IND,05/22/2022,54.0,272.0
N217,R112,00-03-01,FORDHAM RD,BD,IND,05/23/2022,127.0,495.0
N217,R112,00-03-01,FORDHAM RD,BD,IND,05/24/2022,126.0,541.0
N217,R112,00-03-01,FORDHAM RD,BD,IND,05/25/2022,126.0,538.0
N217,R112,00-03-01,FORDHAM RD,BD,IND,05/26/2022,119.0,528.0
N217,R112,00-03-01,FORDHAM RD,BD,IND,05/27/2022,118.0,522.0
N217,R112,00-03-02,FORDHAM RD,BD,IND,05/21/2022,123.0,510.0
N217,R112,00-03-02,FORDHAM RD,BD,IND,05/22/2022,78.0,424.0
N217,R112,00-03-02,FORDHAM RD,BD,IND,05/23/2022,224.0,812.0
N217,R112,00-03-02,FORDHAM RD,BD,IND,05/24/2022,260.0,855.0
N217,R112,00-03-02,FORDHAM RD,BD,IND,05/25/2022,255.0,841.0
N217,R112,00-03-02,FORDHAM RD,BD,IND,05/26/2022,255.0,817.0
N217,R112,00-03-02,FORDHAM RD,BD,IND,05/27/2022,213.0,771.0
N218,R112,01-05-00,FORDHAM RD,BD,IND,05/21/2022,5.0,0.0
N218,R112,01-05-00,FORDHAM RD,BD,IND,05/22/2022,3.0,0.0
N218,R112,01-05-00,FORDHAM RD,BD,IND,05/23/2022,1.0,0.0
N218,R112,01-05-00,FORDHAM RD,BD,IND,05/24/2022,5.0,0.0
N218,R112,01-05-00,FORDHAM RD,BD,IND,05/25/2022,9.0,0.0
N218,R112,01-05-00,FORDHAM RD,BD,IND,05/26/2022,6.0,0.0
N218,R112,01-05-00,FORDHAM RD,BD,IND,05/27/2022,4.0,0.0
N218,R112,01-05-01,FORDHAM RD,BD,IND,05/21/2022,0.0,0.0
N218,R112,01-05-01,FORDHAM RD,BD,IND,05/22/2022,0.0,1.0
N218,R112,01-05-01,FORDHAM RD,BD,IND,05/23/2022,0.0,1.0
N218,R112,01-05-01,FORDHAM RD,BD,IND,05/24/2022,0.0,0.0
N218,R112,01-05-01,FORDHAM RD,BD,IND,05/25/2022,0.0,0.0
N218,R112,01-05-01,FORDHAM RD,BD,IND,05/26/2022,0.0,7.0
N218,R112,01-05-01,FORDHAM RD,BD,IND,05/27/2022,0.0,0.0
N218,R112,01-06-00,FORDHAM RD,BD,IND,05/21/2022,288.0,129.0
N218,R112,01-06-00,FORDHAM RD,BD,IND,05/22/2022,195.0,94.0
N218,R112,01-06-00,FORDHAM RD,BD,IND,05/23/2022,427.0,215.0
N218,R112,01-06-00,FORDHAM RD,BD,IND,05/24/2022,451.0,201.0
N218,R112,01-06-00,FORDHAM RD,BD,IND,05/25/2022,475.0,201.0
N218,R112,01-06-00,FORDHAM RD,BD,IND,05/26/2022,459.0,226.0
N218,R112,01-06-00,FORDHAM RD,BD,IND,05/27/2022,447.0,194.0
N218,R112,01-06-01,FORDHAM RD,BD,IND,05/21/2022,592.0,21.0
N218,R112,01-06-01,FORDHAM RD,BD,IND,05/22/2022,409.0,17.0
N218,R112,01-06-01,FORDHAM RD,BD,IND,05/23/2022,893.0,37.0
N218,R112,01-06-01,FORDHAM RD,BD,IND,05/24/2022,805.0,26.0
N218,R112,01-06-01,FORDHAM RD,BD,IND,05/25/2022,872.0,27.0
N218,R112,01-06-01,FORDHAM RD,BD,IND,05/26/2022,826.0,25.0
N218,R112,01-06-01,FORDHAM RD,BD,IND,05/27/2022,865.0,26.0
N220,R155,01-00-00,KINGSBRIDGE RD,BD,IND,05/21/2022,245.0,124.0
N220,R155,01-00-00,KINGSBRIDGE RD,BD,IND,05/22/2022,219.0,142.0
N220,R155,01-00-00,KINGSBRIDGE RD,BD,IND,05/23/2022,499.0,251.0
N220,R155,01-00-00,KINGSBRIDGE RD,BD,IND,05/24/2022,493.0,276.0
N220,R155,01-00-00,KINGSBRIDGE RD,BD,IND,05/25/2022,524.0,260.0
N220,R155,01-00-00,KINGSBRIDGE RD,BD,IND,05/26/2022,478.0,267.0
N220,R155,01-00-00,KINGSBRIDGE RD,BD,IND,05/27/2022,485.0,241.0
N220,R155,01-00-01,KINGSBRIDGE RD,BD,IND,05/21/2022,207.0,162.0
N220,R155,01-00-01,KINGSBRIDGE RD,BD,IND,05/22/2022,171.0,135.0
N220,R155,01-00-01,KINGSBRIDGE RD,BD,IND,05/23/2022,291.0,265.0
N220,R155,01-00-01,KINGSBRIDGE RD,BD,IND,05/24/2022,329.0,251.0
N220,R155,01-00-01,KINGSBRIDGE RD,BD,IND,05/25/2022,351.0,321.0
N220,R155,01-00-01,KINGSBRIDGE RD,BD,IND,05/26/2022,303.0,305.0
N220,R155,01-00-01,KINGSBRIDGE RD,BD,IND,05/27/2022,372.0,257.0
N220,R155,01-00-02,KINGSBRIDGE RD,BD,IND,05/21/2022,173.0,223.0
N220,R155,01-00-02,KINGSBRIDGE RD,BD,IND,05/22/2022,128.0,179.0
N220,R155,01-00-02,KINGSBRIDGE RD,BD,IND,05/23/2022,244.0,337.0
N220,R155,01-00-02,KINGSBRIDGE RD,BD,IND,05/24/2022,265.0,350.0
N220,R155,01-00-02,KINGSBRIDGE RD,BD,IND,05/25/2022,269.0,357.0
N220,R155,01-00-02,KINGSBRIDGE RD,BD,IND,05/26/2022,270.0,354.0
N220,R155,01-00-02,KINGSBRIDGE RD,BD,IND,05/27/2022,274.0,332.0
N220,R155,01-00-03,KINGSBRIDGE RD,BD,IND,05/21/2022,160.0,312.0
N220,R155,01-00-03,KINGSBRIDGE RD,BD,IND,05/22/2022,119.0,264.0
N220,R155,01-00-03,KINGSBRIDGE RD,BD,IND,05/23/2022,230.0,434.0
N220,R155,01-00-03,KINGSBRIDGE RD,BD,IND,05/24/2022,257.0,505.0
N220,R155,01-00-03,KINGSBRIDGE RD,BD,IND,05/25/2022,260.0,469.0
N220,R155,01-00-03,KINGSBRIDGE RD,BD,IND,05/26/2022,240.0,422.0
N220,R155,01-00-03,KINGSBRIDGE RD,BD,IND,05/27/2022,245.0,429.0
N220,R155,01-00-04,KINGSBRIDGE RD,BD,IND,05/21/2022,226.0,483.0
N220,R155,01-00-04,KINGSBRIDGE RD,BD,IND,05/22/2022,172.0,415.0
N220,R155,01-00-04,KINGSBRIDGE RD,BD,IND,05/23/2022,416.0,717.0
N220,R155,01-00-04,KINGSBRIDGE RD,BD,IND,05/24/2022,439.0,798.0
N220,R155,01-00-04,KINGSBRIDGE RD,BD,IND,05/25/2022,400.0,830.0
N220,R155,01-00-04,KINGSBRIDGE RD,BD,IND,05/26/2022,436.0,809.0
N220,R155,01-00-04,KINGSBRIDGE RD,BD,IND,05/27/2022,447.0,692.0
N220,R155,01-06-00,KINGSBRIDGE RD,BD,IND,05/21/2022,19.0,0.0
N220,R155,01-06-00,KINGSBRIDGE RD,BD,IND,05/22/2022,9.0,0.0
N220,R155,01-06-00,KINGSBRIDGE RD,BD,IND,05/23/2022,12.0,0.0
N220,R155,01-06-00,KINGSBRIDGE RD,BD,IND,05/24/2022,24.0,0.0
N220,R155,01-06-00,KINGSBRIDGE RD,BD,IND,05/25/2022,24.0,0.0
N220,R155,01-06-00,KINGSBRIDGE RD,BD,IND,05/26/2022,21.0,0.0
N220,R155,01-06-00,KINGSBRIDGE RD,BD,IND,05/27/2022,17.0,0.0
N220,R155,01-06-01,KINGSBRIDGE RD,BD,IND,05/21/2022,0.0,0.0
N220,R155,01-06-01,KINGSBRIDGE RD,BD,IND,05/22/2022,0.0,0.0
N220,R155,01-06-01,KINGSBRIDGE RD,BD,IND,05/23/2022,0.0,0.0
N220,R155,01-06-01,KINGSBRIDGE RD,BD,IND,05/24/2022,0.0,0.0
N220,R155,01-06-01,KINGSBRIDGE RD,BD,IND,05/25/2022,0.0,0.0
N220,R155,01-06-01,KINGSBRIDGE RD,BD,IND,05/26/2022,0.0,0.0
N220,R155,01-06-01,KINGSBRIDGE RD,BD,IND,05/27/2022,0.0,0.0
N221,R155,00-00-00,KINGSBRIDGE RD,BD,IND,05/21/2022,175.0,348.0
N221,R155,00-00-00,KINGSBRIDGE RD,BD,IND,05/22/2022,119.0,355.0
N221,R155,00-00-00,KINGSBRIDGE RD,BD,IND,05/23/2022,229.0,540.0
N221,R155,00-00-00,KINGSBRIDGE RD,BD,IND,05/24/2022,274.0,669.0
N221,R155,00-00-00,KINGSBRIDGE RD,BD,IND,05/25/2022,317.0,627.0
N221,R155,00-00-00,KINGSBRIDGE RD,BD,IND,05/26/2022,287.0,633.0
N221,R155,00-00-00,KINGSBRIDGE RD,BD,IND,05/27/2022,280.0,601.0
N221,R155,00-00-01,KINGSBRIDGE RD,BD,IND,05/21/2022,226.0,267.0
N221,R155,00-00-01,KINGSBRIDGE RD,BD,IND,05/22/2022,154.0,207.0
N221,R155,00-00-01,KINGSBRIDGE RD,BD,IND,05/23/2022,257.0,448.0
N221,R155,00-00-01,KINGSBRIDGE RD,BD,IND,05/24/2022,341.0,436.0
N221,R155,00-00-01,KINGSBRIDGE RD,BD,IND,05/25/2022,319.0,437.0
N221,R155,00-00-01,KINGSBRIDGE RD,BD,IND,05/26/2022,338.0,448.0
N221,R155,00-00-01,KINGSBRIDGE RD,BD,IND,05/27/2022,323.0,410.0
N221,R155,00-00-02,KINGSBRIDGE RD,BD,IND,05/21/2022,171.0,160.0
N221,R155,00-00-02,KINGSBRIDGE RD,BD,IND,05/22/2022,151.0,140.0
N221,R155,00-00-02,KINGSBRIDGE RD,BD,IND,05/23/2022,321.0,293.0
N221,R155,00-00-02,KINGSBRIDGE RD,BD,IND,05/24/2022,283.0,270.0
N221,R155,00-00-02,KINGSBRIDGE RD,BD,IND,05/25/2022,183.0,304.0
N221,R155,00-00-02,KINGSBRIDGE RD,BD,IND,05/26/2022,193.0,288.0
N221,R155,00-00-02,KINGSBRIDGE RD,BD,IND,05/27/2022,240.0,274.0
N221,R155,00-00-03,KINGSBRIDGE RD,BD,IND,05/21/2022,130.0,158.0
N221,R155,00-00-03,KINGSBRIDGE RD,BD,IND,05/22/2022,84.0,129.0
N221,R155,00-00-03,KINGSBRIDGE RD,BD,IND,05/23/2022,234.0,265.0
N221,R155,00-00-03,KINGSBRIDGE RD,BD,IND,05/24/2022,261.0,283.0
N221,R155,00-00-03,KINGSBRIDGE RD,BD,IND,05/25/2022,340.0,280.0
N221,R155,00-00-03,KINGSBRIDGE RD,BD,IND,05/26/2022,347.0,286.0
N221,R155,00-00-03,KINGSBRIDGE RD,BD,IND,05/27/2022,277.0,249.0
N221,R155,00-00-04,KINGSBRIDGE RD,BD,IND,05/21/2022,214.0,175.0
N221,R155,00-00-04,KINGSBRIDGE RD,BD,IND,05/22/2022,185.0,146.0
N221,R155,00-00-04,KINGSBRIDGE RD,BD,IND,05/23/2022,443.0,299.0
N221,R155,00-00-04,KINGSBRIDGE RD,BD,IND,05/24/2022,471.0,321.0
N221,R155,00-00-04,KINGSBRIDGE RD,BD,IND,05/25/2022,490.0,305.0
N221,R155,00-00-04,KINGSBRIDGE RD,BD,IND,05/26/2022,463.0,306.0
N221,R155,00-00-04,KINGSBRIDGE RD,BD,IND,05/27/2022,446.0,268.0
N222,R156,00-00-00,BEDFORD PK BLVD,BD,IND,05/21/2022,468.0,534.0
N222,R156,00-00-00,BEDFORD PK BLVD,BD,IND,05/22/2022,436.0,485.0
N222,R156,00-00-00,BEDFORD PK BLVD,BD,IND,05/23/2022,827.0,772.0
N222,R156,00-00-00,BEDFORD PK BLVD,BD,IND,05/24/2022,861.0,795.0
N222,R156,00-00-00,BEDFORD PK BLVD,BD,IND,05/25/2022,907.0,849.0
N222,R156,00-00-00,BEDFORD PK BLVD,BD,IND,05/26/2022,823.0,841.0
N222,R156,00-00-00,BEDFORD PK BLVD,BD,IND,05/27/2022,818.0,744.0
N222,R156,00-00-01,BEDFORD PK BLVD,BD,IND,05/21/2022,213.0,339.0
N222,R156,00-00-01,BEDFORD PK BLVD,BD,IND,05/22/2022,162.0,275.0
N222,R156,00-00-01,BEDFORD PK BLVD,BD,IND,05/23/2022,386.0,562.0
N222,R156,00-00-01,BEDFORD PK BLVD,BD,IND,05/24/2022,426.0,548.0
N222,R156,00-00-01,BEDFORD PK BLVD,BD,IND,05/25/2022,470.0,607.0
N222,R156,00-00-01,BEDFORD PK BLVD,BD,IND,05/26/2022,441.0,565.0
N222,R156,00-00-01,BEDFORD PK BLVD,BD,IND,05/27/2022,362.0,505.0
N222,R156,00-00-02,BEDFORD PK BLVD,BD,IND,05/21/2022,271.0,308.0
N222,R156,00-00-02,BEDFORD PK BLVD,BD,IND,05/22/2022,191.0,306.0
N222,R156,00-00-02,BEDFORD PK BLVD,BD,IND,05/23/2022,429.0,561.0
N222,R156,00-00-02,BEDFORD PK BLVD,BD,IND,05/24/2022,453.0,583.0
N222,R156,00-00-02,BEDFORD PK BLVD,BD,IND,05/25/2022,443.0,582.0
N222,R156,00-00-02,BEDFORD PK BLVD,BD,IND,05/26/2022,455.0,578.0
N222,R156,00-00-02,BEDFORD PK BLVD,BD,IND,05/27/2022,368.0,516.0
N222,R156,00-00-03,BEDFORD PK BLVD,BD,IND,05/21/2022,389.0,330.0
N222,R156,00-00-03,BEDFORD PK BLVD,BD,IND,05/22/2022,276.0,272.0
N222,R156,00-00-03,BEDFORD PK BLVD,BD,IND,05/23/2022,674.0,582.0
N222,R156,00-00-03,BEDFORD PK BLVD,BD,IND,05/24/2022,655.0,603.0
N222,R156,00-00-03,BEDFORD PK BLVD,BD,IND,05/25/2022,649.0,607.0
N222,R156,00-00-03,BEDFORD PK BLVD,BD,IND,05/26/2022,605.0,534.0
N222,R156,00-00-03,BEDFORD PK BLVD,BD,IND,05/27/2022,625.0,552.0
N222,R156,00-05-00,BEDFORD PK BLVD,BD,IND,05/21/2022,10.0,0.0
N222,R156,00-05-00,BEDFORD PK BLVD,BD,IND,05/22/2022,10.0,0.0
N222,R156,00-05-00,BEDFORD PK BLVD,BD,IND,05/23/2022,10.0,0.0
N222,R156,00-05-00,BEDFORD PK BLVD,BD,IND,05/24/2022,29.0,0.0
N222,R156,00-05-00,BEDFORD PK BLVD,BD,IND,05/25/2022,19.0,0.0
N222,R156,00-05-00,BEDFORD PK BLVD,BD,IND,05/26/2022,23.0,0.0
N222,R156,00-05-00,BEDFORD PK BLVD,BD,IND,05/27/2022,26.0,0.0
N222,R156,00-05-01,BEDFORD PK BLVD,BD,IND,05/21/2022,0.0,0.0
N222,R156,00-05-01,BEDFORD PK BLVD,BD,IND,05/22/2022,0.0,1.0
N222,R156,00-05-01,BEDFORD PK BLVD,BD,IND,05/23/2022,0.0,1.0
N222,R156,00-05-01,BEDFORD PK BLVD,BD,IND,05/24/2022,0.0,1.0
N222,R156,00-05-01,BEDFORD PK BLVD,BD,IND,05/25/2022,0.0,2.0
N222,R156,00-05-01,BEDFORD PK BLVD,BD,IND,05/26/2022,0.0,1.0
N222,R156,00-05-01,BEDFORD PK BLVD,BD,IND,05/27/2022,0.0,1.0
N223,R156,01-05-00,BEDFORD PK BLVD,BD,IND,05/21/2022,11.0,0.0
N223,R156,01-05-00,BEDFORD PK BLVD,BD,IND,05/22/2022,8.0,0.0
N223,R156,01-05-00,BEDFORD PK BLVD,BD,IND,05/23/2022,22.0,0.0
N223,R156,01-05-00,BEDFORD PK BLVD,BD,IND,05/24/2022,16.0,0.0
N223,R156,01-05-00,BEDFORD PK BLVD,BD,IND,05/25/2022,0.0,0.0
N223,R156,01-05-00,BEDFORD PK BLVD,BD,IND,05/26/2022,0.0,0.0
N223,R156,01-05-00,BEDFORD PK BLVD,BD,IND,05/27/2022,0.0,0.0
N223,R156,01-05-01,BEDFORD PK BLVD,BD,IND,05/21/2022,0.0,2.0
N223,R156,01-05-01,BEDFORD PK BLVD,BD,IND,05/22/2022,0.0,0.0
N223,R156,01-05-01,BEDFORD PK BLVD,BD,IND,05/23/2022,0.0,2.0
N223,R156,01-05-01,BEDFORD PK BLVD,BD,IND,05/24/2022,0.0,0.0
N223,R156,01-05-01,BEDFORD PK BLVD,BD,IND,05/25/2022,0.0,1.0
N223,R156,01-05-01,BEDFORD PK BLVD,BD,IND,05/26/2022,0.0,1.0
N223,R156,01-05-01,BEDFORD PK BLVD,BD,IND,05/27/2022,0.0,0.0
N223,R156,01-06-00,BEDFORD PK BLVD,BD,IND,05/21/2022,350.0,127.0
N223,R156,01-06-00,BEDFORD PK BLVD,BD,IND,05/22/2022,246.0,85.0
N223,R156,01-06-00,BEDFORD PK BLVD,BD,IND,05/23/2022,617.0,192.0
N223,R156,01-06-00,BEDFORD PK BLVD,BD,IND,05/24/2022,679.0,182.0
N223,R156,01-06-00,BEDFORD PK BLVD,BD,IND,05/25/2022,715.0,202.0
N223,R156,01-06-00,BEDFORD PK BLVD,BD,IND,05/26/2022,675.0,182.0
N223,R156,01-06-00,BEDFORD PK BLVD,BD,IND,05/27/2022,658.0,320.0
N223,R156,01-06-01,BEDFORD PK BLVD,BD,IND,05/21/2022,249.0,34.0
N223,R156,01-06-01,BEDFORD PK BLVD,BD,IND,05/22/2022,198.0,23.0
N223,R156,01-06-01,BEDFORD PK BLVD,BD,IND,05/23/2022,572.0,77.0
N223,R156,01-06-01,BEDFORD PK BLVD,BD,IND,05/24/2022,595.0,79.0
N223,R156,01-06-01,BEDFORD PK BLVD,BD,IND,05/25/2022,609.0,94.0
N223,R156,01-06-01,BEDFORD PK BLVD,BD,IND,05/26/2022,619.0,94.0
N223,R156,01-06-01,BEDFORD PK BLVD,BD,IND,05/27/2022,541.0,56.0
N224,R157,00-00-00,NORWOOD 205 ST,D,IND,05/21/2022,562.0,248.0
N224,R157,00-00-00,NORWOOD 205 ST,D,IND,05/22/2022,478.0,223.0
N224,R157,00-00-00,NORWOOD 205 ST,D,IND,05/23/2022,1037.0,304.0
N224,R157,00-00-00,NORWOOD 205 ST,D,IND,05/24/2022,1102.0,319.0
N224,R157,00-00-00,NORWOOD 205 ST,D,IND,05/25/2022,1071.0,326.0
N224,R157,00-00-00,NORWOOD 205 ST,D,IND,05/26/2022,1068.0,332.0
N224,R157,00-00-00,NORWOOD 205 ST,D,IND,05/27/2022,1011.0,286.0
N224,R157,00-00-01,NORWOOD 205 ST,D,IND,05/21/2022,198.0,146.0
N224,R157,00-00-01,NORWOOD 205 ST,D,IND,05/22/2022,171.0,135.0
N224,R157,00-00-01,NORWOOD 205 ST,D,IND,05/23/2022,363.0,244.0
N224,R157,00-00-01,NORWOOD 205 ST,D,IND,05/24/2022,378.0,239.0
N224,R157,00-00-01,NORWOOD 205 ST,D,IND,05/25/2022,397.0,252.0
N224,R157,00-00-01,NORWOOD 205 ST,D,IND,05/26/2022,405.0,244.0
N224,R157,00-00-01,NORWOOD 205 ST,D,IND,05/27/2022,361.0,246.0
N224,R157,00-00-02,NORWOOD 205 ST,D,IND,05/21/2022,120.0,207.0
N224,R157,00-00-02,NORWOOD 205 ST,D,IND,05/22/2022,80.0,204.0
N224,R157,00-00-02,NORWOOD 205 ST,D,IND,05/23/2022,177.0,306.0
N224,R157,00-00-02,NORWOOD 205 ST,D,IND,05/24/2022,156.0,301.0
N224,R157,00-00-02,NORWOOD 205 ST,D,IND,05/25/2022,147.0,326.0
N224,R157,00-00-02,NORWOOD 205 ST,D,IND,05/26/2022,163.0,327.0
N224,R157,00-00-02,NORWOOD 205 ST,D,IND,05/27/2022,180.0,293.0
N224,R157,00-00-03,NORWOOD 205 ST,D,IND,05/21/2022,167.0,261.0
N224,R157,00-00-03,NORWOOD 205 ST,D,IND,05/22/2022,132.0,232.0
N224,R157,00-00-03,NORWOOD 205 ST,D,IND,05/23/2022,246.0,365.0
N224,R157,00-00-03,NORWOOD 205 ST,D,IND,05/24/2022,178.0,421.0
N224,R157,00-00-03,NORWOOD 205 ST,D,IND,05/25/2022,232.0,427.0
N224,R157,00-00-03,NORWOOD 205 ST,D,IND,05/26/2022,191.0,399.0
N224,R157,00-00-03,NORWOOD 205 ST,D,IND,05/27/2022,220.0,402.0
N224,R157,00-00-04,NORWOOD 205 ST,D,IND,05/21/2022,237.0,571.0
N224,R157,00-00-04,NORWOOD 205 ST,D,IND,05/22/2022,200.0,477.0
N224,R157,00-00-04,NORWOOD 205 ST,D,IND,05/23/2022,369.0,777.0
N224,R157,00-00-04,NORWOOD 205 ST,D,IND,05/24/2022,287.0,798.0
N224,R157,00-00-04,NORWOOD 205 ST,D,IND,05/25/2022,361.0,839.0
N224,R157,00-00-04,NORWOOD 205 ST,D,IND,05/26/2022,340.0,842.0
N224,R157,00-00-04,NORWOOD 205 ST,D,IND,05/27/2022,298.0,754.0
N225,R157,01-00-00,NORWOOD 205 ST,D,IND,05/21/2022,443.0,678.0
N225,R157,01-00-00,NORWOOD 205 ST,D,IND,05/22/2022,443.0,689.0
N225,R157,01-00-00,NORWOOD 205 ST,D,IND,05/23/2022,748.0,1100.0
N225,R157,01-00-00,NORWOOD 205 ST,D,IND,05/24/2022,830.0,1103.0
N225,R157,01-00-00,NORWOOD 205 ST,D,IND,05/25/2022,802.0,1077.0
N225,R157,01-00-00,NORWOOD 205 ST,D,IND,05/26/2022,897.0,1066.0
N225,R157,01-00-00,NORWOOD 205 ST,D,IND,05/27/2022,820.0,995.0
N225,R157,01-00-01,NORWOOD 205 ST,D,IND,05/21/2022,429.0,295.0
N225,R157,01-00-01,NORWOOD 205 ST,D,IND,05/22/2022,228.0,238.0
N225,R157,01-00-01,NORWOOD 205 ST,D,IND,05/23/2022,782.0,528.0
N225,R157,01-00-01,NORWOOD 205 ST,D,IND,05/24/2022,730.0,505.0
N225,R157,01-00-01,NORWOOD 205 ST,D,IND,05/25/2022,785.0,502.0
N225,R157,01-00-01,NORWOOD 205 ST,D,IND,05/26/2022,631.0,506.0
N225,R157,01-00-01,NORWOOD 205 ST,D,IND,05/27/2022,707.0,535.0
N225,R157,01-00-02,NORWOOD 205 ST,D,IND,05/21/2022,196.0,198.0
N225,R157,01-00-02,NORWOOD 205 ST,D,IND,05/22/2022,98.0,126.0
N225,R157,01-00-02,NORWOOD 205 ST,D,IND,05/23/2022,521.0,329.0
N225,R157,01-00-02,NORWOOD 205 ST,D,IND,05/24/2022,491.0,340.0
N225,R157,01-00-02,NORWOOD 205 ST,D,IND,05/25/2022,535.0,366.0
N225,R157,01-00-02,NORWOOD 205 ST,D,IND,05/26/2022,557.0,319.0
N225,R157,01-00-02,NORWOOD 205 ST,D,IND,05/27/2022,478.0,246.0
N300,R113,01-00-00,7 AV,BDE,IND,05/21/2022,108.0,702.0
N300,R113,01-00-00,7 AV,BDE,IND,05/22/2022,113.0,474.0
N300,R113,01-00-00,7 AV,BDE,IND,05/23/2022,226.0,1203.0
N300,R113,01-00-00,7 AV,BDE,IND,05/24/2022,226.0,1375.0
N300,R113,01-00-00,7 AV,BDE,IND,05/25/2022,232.0,1466.0
N300,R113,01-00-00,7 AV,BDE,IND,05/26/2022,212.0,1395.0
N300,R113,01-00-00,7 AV,BDE,IND,05/27/2022,209.0,1184.0
N300,R113,01-00-01,7 AV,BDE,IND,05/21/2022,181.0,169.0
N300,R113,01-00-01,7 AV,BDE,IND,05/22/2022,194.0,113.0
N300,R113,01-00-01,7 AV,BDE,IND,05/23/2022,407.0,257.0
N300,R113,01-00-01,7 AV,BDE,IND,05/24/2022,413.0,312.0
N300,R113,01-00-01,7 AV,BDE,IND,05/25/2022,447.0,317.0
N300,R113,01-00-01,7 AV,BDE,IND,05/26/2022,457.0,339.0
N300,R113,01-00-01,7 AV,BDE,IND,05/27/2022,412.0,302.0
N300,R113,01-00-02,7 AV,BDE,IND,05/21/2022,204.0,128.0
N300,R113,01-00-02,7 AV,BDE,IND,05/22/2022,188.0,95.0
N300,R113,01-00-02,7 AV,BDE,IND,05/23/2022,406.0,178.0
N300,R113,01-00-02,7 AV,BDE,IND,05/24/2022,468.0,241.0
N300,R113,01-00-02,7 AV,BDE,IND,05/25/2022,506.0,236.0
N300,R113,01-00-02,7 AV,BDE,IND,05/26/2022,495.0,232.0
N300,R113,01-00-02,7 AV,BDE,IND,05/27/2022,419.0,195.0
N300,R113,01-00-03,7 AV,BDE,IND,05/21/2022,264.0,371.0
N300,R113,01-00-03,7 AV,BDE,IND,05/22/2022,227.0,250.0
N300,R113,01-00-03,7 AV,BDE,IND,05/23/2022,388.0,527.0
N300,R113,01-00-03,7 AV,BDE,IND,05/24/2022,480.0,593.0
